Id,Model,Age_08_04,Mfg_Month,Mfg_Year,KM,Fuel_Type,HP,Met_Color,Color,Automatic,CC,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Total_Distance,Car_Age,Mileage
355,TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,,7,2001,26221,Petrol,110,1,Grey,0,1600,,,,,1075,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,997956,23,1141.826087
311,TOYOTA Corolla 1.6 16V VVT I LIFTB LUNA 4/5-Doors,,3,2001,38653,Petrol,110,1,Green,0,1600,,,,,1075,1,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1623930,23,1681.086957
226,TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,,10,2001,71186,Petrol,110,1,Green,0,1600,,,,,1075,0,1,3,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,2492000,23,3095.652174
230,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,,3,2001,64383,Petrol,110,1,Silver,0,1600,,,,,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,2711688,23,2807.130435
223,TOYOTA Corolla 1.6 HB LINEA SOL 4/5-Doors,,1,2001,74151,Petrol,110,1,Black,0,1600,,,,100,1480,1,1,3,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,3263568,23,3224.869565
263,TOYOTA Corolla 1.6 16V VVT I WAGON TERRA Stationwagen,,6,2001,50856,Petrol,110,1,Blue,0,1600,,,,,1075,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1984047,23,2211.869565
268,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,,1,2001,49291,Petrol,110,1,Red,0,1600,,,,,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,2170608,23,2144.869565
1040,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA AUT4 2/3-Doors,,7,1999,26000,Petrol,,0,Black,1,1598,3,,,,1085,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1612000,25,1040
552, TOYOTA Corolla 1.4 16V VVT I HATCHB SOL 2/3-Doors,,9,2000,43000,Petrol,,1,Black,0,1400,3,,,,1030,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,2069760,24,1796.666667
442,TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,,8,2000,77500,Petrol,110,0,Red,0,1600,,,,,1030,1,1,3,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,3804752,24,3235.333333
549,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,,1,2000,45287,Petrol,110,1,Green,0,1600,,,,,1080,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,2538816,24,1889
430,TOYOTA Corolla 1.6 VVT-i L. Sol Wagon Stationwagen,,3,2000,84558,Petrol,110,0,Red,0,1600,,,,,1075,0,1,,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,4568292,24,3524.916667
337,TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,,10,2001,31999,Petrol,110,0,Black,0,1600,3,,,,1040,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1120000,23,1391.304348
292,TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,,9,2001,43426,Petrol,110,1,Green,0,1600,3,,,,1040,1,1,3,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1563372,23,1888.130435
303,TOYOTA Corolla 1.6 16V VVT I HATCHB SOL 2/3-Doors,,4,2001,39650,Petrol,110,1,Green,0,1600,3,,,,1045,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1626019,23,1724.304348
356,TOYOTA Corolla 1.4 16V VVT I LIFTB LUNA 4/5-Doors,,7,2001,25948,Petrol,,1,Grey,0,1400,,,,,1060,1,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,988000,23,1130.434783
208,TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,,5,2001,85200,Petrol,110,1,Silver,0,1600,,,,,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,3415560,23,3712.565217
359,TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA AUT4 4/5-Doors,,6,2001,24650,Petrol,110,1,Green,1,1600,,,,,1060,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,964197,23,1074.913043
341,TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,,2,2001,30634,Petrol,110,1,Silver,0,1600,3,,,,1040,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1321906,23,1336.608696
231,TOYOTA Corolla 1.4 16V VVT I LIFTB LUNA 4/5-Doors,,9,2001,63451,Petrol,,1,Green,0,1400,,,,,1060,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,2284524,23,2759.086957
302,TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,,8,2001,39706,Petrol,110,1,Blue,0,1600,,,,,1075,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1471009,23,1728.565217
265,TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,,5,2001,50469,Petrol,110,1,Blue,0,1600,,,,,1075,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,2025600,23,2201.73913
361, TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,,2,2001,24500,Petrol,110,1,Green,0,1600,,,,,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1055779,23,1067.521739
280,TOYOTA Corolla 1.4 VVTI L.Terra HB 4/5-Doors,,2,2001,46500,Petrol,,0,Red,0,1400,,,,,1025,0,0,,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2000145,23,2022.391304
352, TOYOTA Corolla 1.6 Terra LB Comf. 4/5-Doors,,12,2001,27170,Petrol,110,1,Blue,0,1600,,,,,1075,0,0,,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,898920,23,1184.347826
299,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,,5,2001,41273,Petrol,110,1,Blue,0,1600,,,,,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1653560,23,1797.347826
284,TOYOTA Corolla 1.4 LB LINEA TERRA 4/5-Doors,,6,2001,45681,Petrol,,1,Blue,0,1400,,,,,1085,0,1,,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1782807,23,1987.521739
591, TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors,,5,2000,29441,Petrol,110,1,Black,0,1600,3,,,,1055,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1534000,24,1229.166667
249,TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,,6,2001,55539,Petrol,110,1,Blue,0,1600,,,,,1030,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,2171442,23,2420.782609
235,TOYOTA Corolla 1.6 16V VVT I HATCHB SOL 2/3-Doors,,4,2001,61166,Petrol,110,1,Blue,0,1600,3,,,,1045,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,2509200,23,2660.869565
367,TOYOTA Corolla 1.6 16V VVT I LIFTB LUNA 4/5-Doors,,7,2001,22835,Petrol,110,1,Silver,0,1600,,,,,1075,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,868870,23,994.1304348
339,TOYOTA Corolla 1.6I LIFTBACK 4/5-Doors,,12,2001,30993,Petrol,110,1,Silver,0,1600,,,,,1075,0,1,,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1023000,23,1347.826087
257,TOYOTA Corolla 1.6-16v Linea Terra LB 4/5-Doors,,3,2001,53285,Petrol,110,0,Black,0,1600,,,,,1075,1,1,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2240700,23,2319.565217
917,TOYOTA Corolla 1.6 16V HATCHB G6 R 2/3-Doors,,2,1999,58000,Petrol,110,1,Black,0,1600,3,,,,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,3889886,25,2322.32
567,TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors,,6,2000,38078,Petrol,110,0,Blue,0,1600,3,,,,1055,0,1,3,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1958553,24,1600.125
537,TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors,,4,2000,47400,Petrol,110,1,Black,0,1600,3,,,,1055,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,2514903,24,1977.125
603, TOYOTA Corolla 1.4 16V VVT I LIFTB SOL 4/5-Doors,,7,2000,10077,Petrol,,0,Grey,0,1400,,,,,1065,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,510500,24,425.4166667
574, TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA AUT4 2/3-Doors,,12,2000,36000,Petrol,110,1,Green,1,1600,3,,,,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1620000,24,1500
589,TOYOTA Corolla 1.6 16V VVT I HATCHB SOL AUT4 2/3-Doors,,7,2000,29650,Petrol,110,1,Green,1,1600,3,,,,1075,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1484300,24,1236.916667
547, TOYOTA Corolla 1.6 16V VVT I WAGON TERRA Stationwagen,,7,2000,45886,Petrol,110,1,Black,0,1600,,,,,1075,1,1,3,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,2295000,24,1912.5
432,TOYOTA Corolla 1.6 16V VVT I WAGON TERRA Stationwagen,,7,2000,83047,Petrol,110,1,Silver,0,1600,,,,,1075,1,1,3,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,4155300,24,3462.75
556, TOYOTA Corolla 1.6 VVT-i Linea Sol 4/5-Doors,,8,2000,41586,Petrol,110,1,Silver,0,1600,,,,,1105,0,1,,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,2040164,24,1734.833333
363,TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,,6,2001,24011,Petrol,110,1,Blue,0,1600,3,,,,1035,1,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,953316,23,1062.782609
351,TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,,2,2001,27240,Petrol,110,1,Grey,0,1600,3,,,,1040,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1173943,23,1187
282,TOYOTA Corolla 1.4 16V VVT I LIFTB LUNA 4/5-Doors,,10,2001,46230,Petrol,,1,Green,0,1400,,,,,1060,1,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1620640,23,2013.217391
347,TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,,12,2001,28656,Petrol,110,1,Grey,0,1600,,,,,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,947595,23,1248.478261
330,TOYOTA Corolla 1.6 16V VVT I LIFTB LUNA 4/5-Doors,,10,2001,33230,Petrol,110,1,Grey,0,1600,,,,,1075,1,1,3,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1164030,23,1446
329,TOYOTA Corolla 1.6 16V VVT I LIFTB LUNA 4/5-Doors,,12,2001,33535,Petrol,110,1,Red,0,1600,,,,,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1108503,23,1460.478261
326,TOYOTA Corolla 1.6 16V VVT I LIFTB LUNA 4/5-Doors,,6,2001,34545,Petrol,110,1,Grey,0,1600,,,,,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1349361,23,1504.304348
291,TOYOTA Corolla 1.6 16V VVT I WAGON BLUE Stationwagen,,2,2001,43622,Petrol,110,1,Blue,0,1600,,,,,1075,0,1,3,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1876176,23,1897.043478
287,TOYOTA Corolla 1.6 16V VVT I LIFTB LUNA 4/5-Doors,,6,2001,45000,Petrol,110,1,Grey,0,1600,,,,,1075,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1758159,23,1960.043478
273,TOYOTA Corolla 1.6 16V VVT I WAGON TERRA Stationwagen,,7,2001,48110,Petrol,110,1,Black,0,1600,,,,,1075,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1831486,23,2095.521739
227,TOYOTA Corolla 1.6 16V VVT I WAGON BLUE Stationwagen,,7,2001,67762,Petrol,110,1,Blue,0,1600,,,,,1075,1,1,3,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,2576590,23,2948.043478
221,TOYOTA Corolla 1.6 16V VVT I LIFTB LUNA 4/5-Doors,,7,2001,74308,Petrol,110,1,Black,0,1600,,,,,1075,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,2824122,23,3231.26087
377,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,,5,2001,16238,Petrol,110,1,Silver,0,1600,,,,,1080,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,653000,23,709.7826087
318,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,,1,2001,37320,Petrol,110,1,Black,0,1600,,,,,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1645116,23,1625.608696
312,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,,5,2001,38500,Petrol,110,1,Green,0,1600,,,,,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1546120,23,1680.565217
283,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,,5,2001,45850,Petrol,110,1,Green,0,1600,,,,,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1835440,23,1995.043478
298,TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,,1,2001,41415,CNG,110,1,Green,0,1600,,,,197,1100,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1825956,23,1804.304348
206,TOYOTA Corolla 19D LB Linea Terra 4/5-Doors,,2,2001,89953,Diesel,,1,Green,0,1900,,,,185,1140,0,0,3,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,3868624,23,3911.652174
233,TOYOTA Corolla LIFTBACK 1.6-16v Linea Luna 4/5-Doors,,12,2001,61977,Petrol,110,1,Green,0,1600,,,,,1075,1,0,,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,2046000,23,2695.652174
10, TOYOTA Corolla 1.9 D HATCHB TERRA 2/3-Doors,,10,2002,71054,Diesel,,0,Blue,0,1900,3,,,185,1105,0,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1636174,22,3233.545455
6,TOYOTA Corolla 2.0 D4D HATCHB SOL 2/3-Doors,,1,2002,60833,Diesel,,0,White,0,2000,3,,,210,1170,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1952000,22,2772.727273
31, TOYOTA Corolla 1.4 VVTI Linea Terra 2/3-Doors,,4,2002,8574,Petrol,,1,Silver,0,1400,3,,,,1095,1,1,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,282750,22,443.1818182
72,TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,,1,2001,29056,Petrol,,1,Grey,0,1400,,,,,1060,1,1,3,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,934336,22,1327.181818
573,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,,8,2000,36000,Petrol,110,0,Grey,0,1600,,,,,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1764000,24,1500
372, TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,,1,2001,20629,Petrol,110,1,Green,0,1600,,,,,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,925188,23,914.2173913
376,TOYOTA Corolla 1.4 LB LINEA TERRA 4/5-Doors,,12,2001,16325,Petrol,,1,Grey,0,1400,,,,,1085,0,1,3,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,544896,23,717.9130435
212,TOYOTA Corolla 1.9 D WAGON TERRA Stationwagen,,4,2001,81083,Diesel,,1,Black,0,1900,,,,185,1140,0,1,3,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,3325346,23,3526.347826
196,TOYOTA Corolla 1.9 D WAGON TERRA Stationwagen,,4,2001,123403,Diesel,,1,Blue,0,1900,,,,185,1140,0,1,3,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,5060425,23,5366.304348
56, TOYOTA Corolla 1.6 16V VVT I LIFTB LUNA 4/5-Doors,,1,2002,45713,Petrol,110,1,Black,0,1600,,,,,1075,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1463200,22,2078.409091
275,TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,,11,2001,48000,Petrol,110,1,Blue,0,1600,,,,,1030,1,1,3,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1632374,23,2087.434783
349,TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,,5,2001,28227,Petrol,110,1,Blue,0,1600,3,,,,1040,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1134480,23,1233.130435
278,TOYOTA Corolla 1.4 16V VVT I LIFTB LUNA 4/5-Doors,,6,2001,46694,Petrol,,1,Red,0,1400,,,,,1060,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1826019,23,2035.695652
366,TOYOTA Corolla 1.6 16V VVT I LIFTB LUNA 4/5-Doors,,5,2001,23489,Petrol,110,1,Green,0,1600,,,,,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,944640,23,1026.782609
261,TOYOTA Corolla 1.6 16V VVT I LIFTB LUNA 4/5-Doors,,12,2001,51884,Petrol,110,1,Green,0,1600,,,,,1075,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1714185,23,2258.478261
563,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,,7,2000,39704,Petrol,110,1,Grey,0,1600,,,,,1080,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1985300,24,1654.416667
247,TOYOTA Corolla 1.6 16V VVT I LIFTB LUNA 4/5-Doors,,6,2001,56000,Petrol,110,1,Black,0,1600,,,,,1075,1,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,2184039,23,2434.826087
250,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,,2,2001,55500,Petrol,110,1,Red,0,1600,,,,,1085,1,1,3,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,2388177,23,2414.73913
274,TOYOTA Corolla 1.9 D HATCHB TERRA 2/3-Doors,,10,2001,48011,Diesel,,1,Grey,0,1800,3,,,185,1105,1,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1681820,23,2089.217391
272,TOYOTA Corolla 1.9 D HATCHB TERRA 2/3-Doors,,12,2001,48838,Diesel,,1,Grey,0,1900,3,,,185,1105,1,1,3,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1614624,23,2127.304348
218,TOYOTA Corolla 1.9 D HATCHB TERRA 2/3-Doors,,12,2001,75697,Diesel,,0,Green,0,1900,3,,,185,1105,1,1,3,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,2498067,23,3291.26087
245,TOYOTA Corolla 2.0 D4D HATCHB TERRA 2/3-Doors,,12,2001,57645,Diesel,,1,Green,0,2000,3,,,210,1165,1,1,3,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1904463,23,2509.173913
216,TOYOTA Corolla 2.0 D4D HATCHB SOL 2/3-Doors,,12,2001,78076,Diesel,,1,Grey,0,2000,3,,,210,1170,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,2577564,23,3396
380,TOYOTA Corolla 1.4 VVTI LB 4/5-Doors,,2,2001,10000,Petrol,,1,Blue,0,1400,,,,,1060,0,0,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,430000,23,434.7826087
276,TOYOTA Corolla 1.6 Terra LB 4/5-Doors,,2,2001,48000,Petrol,110,1,Red,0,1600,,,,,1075,0,0,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2064000,23,2086.956522
258,TOYOTA Corolla 1.6I Luna liftback 4/5-Doors,,7,2001,52968,Petrol,110,1,Silver,0,1600,,,,,1075,0,1,,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,2014000,23,2304.347826
264,TOYOTA Corolla 1.6 Linea Terra Sedan 4/5-Doors,,4,2001,50806,Petrol,110,0,Green,0,1600,,,,,1030,0,1,,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,2085096,23,2211.130435
309,TOYOTA Corolla 1.6 16v VVTi Terra Comfort 2/3-Doors,,3,2001,38900,Petrol,110,1,Green,0,1600,3,,,,1040,0,1,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1635144,23,1692.695652
1,TOYOTA Corolla 2.0 D4D HATCHB TERRA 2/3-Doors,,10,2002,46961,Diesel,,1,Blue,0,2000,3,,,210,1165,0,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1080678,22,2135.727273
561,TOYOTA Corolla 1.3 16V LIFTB G6 4/5-Doors,,3,2000,40214,Petrol,,0,Red,0,1300,,,,,1045,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,2177550,24,1680.208333
532,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,,3,2000,48242,Petrol,110,1,Green,0,1600,,,,,1080,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,2611980,24,2015.416667
301,TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors,,6,2001,39800,Petrol,110,1,Grey,0,1600,3,,,,1055,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1560000,23,1739.130435
350,TOYOTA Corolla 1.6 16V VVT I LIFTB LUNA 4/5-Doors,,7,2001,28000,Petrol,110,1,Red,0,1600,,,,,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1069700,23,1223.913043
358, TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,,6,2001,25000,Petrol,110,1,Green,0,1600,,,,,1080,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,977418,23,1089.652174
2,TOYOTA Corolla 2.0 D4D HATCHB TERRA 2/3-Doors,,10,2002,72928,Diesel,,1,Silver,0,2000,3,,,210,1165,0,1,3,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1677551,22,3315.318182
5,TOYOTA Corolla 2.0 D4D HATCHB SOL 2/3-Doors,,3,2002,38461,Diesel,,0,Black,0,2000,3,,,197,1170,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1155000,22,1750
293,TOYOTA Corolla 1.6 16V VVT I LIFTB LUNA 4/5-Doors,,6,2001,43210,Petrol,110,1,Red,0,1600,,,,,1075,1,1,3,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1686906,23,1880.608696
515, TOYOTA Corolla 1.6 16V VVT I WAGON TERRA Stationwagen,,6,2000,53133,Petrol,110,1,Red,0,1600,,,,,1080,1,1,3,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,2716668,24,2219.5
471, TOYOTA Corolla 1.6 16V VVT I WAGON TERRA Stationwagen,,5,2000,66259,Petrol,110,1,Blue,0,1600,,,,,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,3459404,24,2771.958333
304,TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors,,2,2001,39524,Petrol,110,0,Blue,0,1600,3,,,,1055,0,1,3,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1704950,23,1723.913043
306,TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,,1,2001,39439,Petrol,,1,Grey,0,1400,,,,,1060,1,1,3,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1738704,23,1718.086957
317,TOYOTA Corolla 1.6 16V VVT I LIFTB LUNA 4/5-Doors,,4,2001,37500,Petrol,110,1,Green,0,1600,,,,,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1538853,23,1631.869565
333, TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,,10,2001,32809,Petrol,110,1,Yellow,0,1600,,,,,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1152935,23,1432.217391
296,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,,3,2001,42317,Petrol,110,1,Silver,0,1600,,,,,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1787520,23,1850.434783
285,TOYOTA Corolla 1.6 16V VVT I LIFTB LUNA AUT4 4/5-Doors,,5,2001,45549,Petrol,110,1,Grey,1,1600,,,,,1105,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1824000,23,1982.608696
240,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL AUT4 4/5-Doors,,1,2001,58954,Petrol,110,0,Grey,1,1600,,,,,1110,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,2596000,23,2565.217391
324,TOYOTA Corolla 1.6 VVTi Linea terra 4/5-Doors,,8,2001,36066,Petrol,110,1,Silver,1,1600,,,,,1075,0,1,,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1334738,23,1568.434783
239,TOYOTA Corolla 1.9 D HB SOL 2/3-Doors,,10,2001,59326,Diesel,,1,Silver,0,1900,3,,,,1109,1,0,,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,2082500,23,2586.956522
43,TOYOTA Corolla 1.4 16V VVT I 3DR 2/3-Doors,,11,2002,46929,Petrol,,0,Blue,0,1400,3,,,,1100,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1033142,22,2134.590909
41, TOYOTA Corolla 1.4 16V VVT I 3DR 2/3-Doors,,11,2002,49000,Petrol,,0,Blue,0,1400,3,,,,1100,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1079298,22,2229.954545
3, TOYOTA Corolla 2.0 D4D HATCHB TERRA 2/3-Doors,,9,2002,41710,Diesel,,1,Blue,0,2000,3,,,210,1165,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1001064,22,1895.954545
